"Type","Site","Analyte","Sample.Date","ppt","lab.qual","limit"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-03-22,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-04-11,NA,"U","160"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-04-11,NA,"J O QC-5 U","80"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-04-11,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-05-09,NA,"U","81"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-05-09,NA,"J O QC-3 U","160"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-05-09,NA,"J O QL-3 U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-05-09,NA,"U","81"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-05-09,NA,"J O Q-2","21"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-05-09,NA,"U","41"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-06-13,NA,"U","160"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-06-13,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-06-13,NA,"U","39"
"Source","Neuse River @ SR 2000","PFBA",2018-07-26,NA,"U","160"
"Source","Neuse River @ SR 2000","PFBS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFDA",2018-07-26,NA,"U","80"
"Source","Neuse River @ SR 2000","PFDoA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFDS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFHpA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFHpS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFHxA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFHxS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFNA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFNS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFOA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFOS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFPeA",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFPeS",2018-07-26,NA,"U","40"
"Source","Neuse River @ SR 2000","PFBA",2018-08-16,NA,"J O QC-3 U","79"
"Source","Neuse River @ SR 2000","PFBS",2018-08-16,NA,"J O QC-3 U","39"
"Source","Neuse River @ SR 2000","PFDA",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFDoA",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFDS",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHpA",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHpS",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHxA",2018-08-16,NA,"U","79"
"Source","Neuse River @ SR 2000","PFHxS",2018-08-16,NA,"J O QC-3 U","39"
"Source","Neuse River @ SR 2000","PFNA",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFNS",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFOA",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFOS",2018-08-16,NA,"U","79"
"Source","Neuse River @ SR 2000","PFPeA",2018-08-16,NA,"U","79"
"Source","Neuse River @ SR 2000","PFPeA",2018-08-16,NA,"U","79"
"Source","Neuse River @ SR 2000","PFPeS",2018-08-16,NA,"U","39"
"Source","Neuse River @ SR 2000","PFBA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFBS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFDA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFDoA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFDS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFHpA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFHpS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFHxA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFHxS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFNA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFNS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFOA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFOS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFPeA",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFPeS",2018-10-25,NA,"U","42"
"Source","Neuse River @ SR 2000","PFBA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFBS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFDA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFDoA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFDS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHpA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHpS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHxA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFHxS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFNA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFNS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFOA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFOS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFPeA",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFPeS",2018-11-29,NA,"U","39"
"Source","Neuse River @ SR 2000","PFBA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFBS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFDA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFDoA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFDS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFHpA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFHpS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFHxA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFHxS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFNA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFNS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFOA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFOS",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFPeA",2018-12-17,NA,"H-7 J O U","41"
"Source","Neuse River @ SR 2000","PFPeS",2018-12-17,NA,"H-7 J O U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-01-03,NA,"J O Q-2","19"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-01-03,NA,"J O QL-1 U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-01-03,NA,"J O Q-2","31"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-01-03,NA,"J O Q-2","31"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-01-03,NA,"J O Q-2","37"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-01-03,NA,"U","39"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-02-21,NA,"U","160"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-02-21,NA,"J O QR-1 U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-02-21,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-03-22,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-04-11,NA,"U","160"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-04-11,NA,"J O QC-5 U","81"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-04-11,NA,"J O Q-2","19"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-04-11,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-05-09,NA,"J O Q-2","17"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-05-09,NA,"U","81"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-05-09,NA,"J O QC-3 U","160"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-05-09,NA,"J O QL-3 U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-05-09,NA,"U","81"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-05-09,NA,"J O Q-2","26"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-05-09,NA,"U","41"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBA",2018-06-13,40,"",""
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFBS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDA",2018-06-13,NA,"U","160"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDoA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFDS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHpS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFHxS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFNS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFOS",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeA",2018-06-13,NA,"U","40"
"Source","NEW HOPE CRK AT SR 1107 NR BLANDS","PFPeS",2018-06-13,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBA",2018-02-21,48,"",""
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDA",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDoA",2018-02-21,NA,"U","160"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDS",2018-02-21,NA,"J O QR-1 U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpA",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxA",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNA",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOA",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeA",2018-02-21,NA,"J O Q-2","23"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeS",2018-02-21,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBA",2018-03-22,NA,"J O Q-2","29"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDoA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeA",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeS",2018-03-22,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBA",2018-04-11,42,"",""
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDA",2018-04-11,NA,"U","160"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDoA",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDS",2018-04-11,NA,"J O QC-5 U","80"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpA",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxA",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNA",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFNS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOA",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFOS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeA",2018-04-11,NA,"J O Q-2","34"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFPeS",2018-04-11,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBA",2018-05-09,160,"",""
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFBS",2018-05-09,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDA",2018-05-09,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDoA",2018-05-09,NA,"U","80"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFDS",2018-05-09,NA,"J O QC-3 U","160"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpA",2018-05-09,NA,"U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHpS",2018-05-09,NA,"J O QL-3 U","40"
"Source","NORTHEAST CRK AT SR 1100 NR NELSON","PFHxA",2018-05-09,NA,"U","80"
