Type,Site,Analyte,Sample.Date,ppt,lab.qual,limit
Source,Knap of Reeds Creek,PFDA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFDoA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFDS,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFHpA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFHpS,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFHxA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFHxS,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFNA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFNS,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFOA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFOS,11/29/2018,46,,
Source,Knap of Reeds Creek,PFPeA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFPeS,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFTrDA,11/29/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,4:2FTS,8/16/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,6:2FTS,8/16/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,8:2FTS,8/16/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,FOSA,8/16/2018,,U,39
Source,Knap of Reeds Creek,PFUdA,11/29/2018,,U,39
Source,Knap of Reeds Creek,HFPO-DA (GenX),12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,NMeFOSAA,12/17/2018,,H-7 J O U,160
Source,Knap of Reeds Creek,PFBA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFBS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFDA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFDoA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFDS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFHpA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFHpS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFHxA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFHxS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFNA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFNS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFOA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFOS,12/17/2018,,H-7 J O Q-2,22
Source,Knap of Reeds Creek,PFPeA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFPeS,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFTrDA,12/17/2018,,H-7 J O U,39
Source,Knap of Reeds Creek,PFUdA,12/17/2018,,H-7 J O U,78
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,4:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,6:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,8:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,FOSA,8/16/2018,,U,40
Source,Lake Brandt at Dam near Hillsdale,HFPO-DA (GenX),7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,NMeFOSAA,7/12/2018,,U,78
Source,Lake Brandt at Dam near Hillsdale,PFBA,7/12/2018,,U,78
Source,Lake Brandt at Dam near Hillsdale,PFBS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFDA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFDoA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFDS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFHpA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFHpS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFHxA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFHxS,7/12/2018,,J O Q-2,24
Source,Lake Brandt at Dam near Hillsdale,PFNA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFNS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFOA,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFOS,7/12/2018,68,,
Source,Lake Brandt at Dam near Hillsdale,PFPeA,7/12/2018,,J O Q-2,20
Source,Lake Brandt at Dam near Hillsdale,PFPeA,7/12/2018,,J O Q-2,20
Source,Lake Brandt at Dam near Hillsdale,PFPeS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,PFTrDA,7/12/2018,,U,78
Source,Lake Brandt at Dam near Hillsdale,PFUdA,7/12/2018,,U,39
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,4:2FTS,8/16/2018,,U,37
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,6:2FTS,8/16/2018,,U,37
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,8:2FTS,8/16/2018,,U,37
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,FOSA,8/16/2018,,U,37
Source,Lake Mackintosh at Dam,HFPO-DA (GenX),5/3/2018,,U,38
Source,Lake Mackintosh at Dam,NMeFOSAA,5/3/2018,,J O QC-3 QL-3 U,38
Source,Lake Mackintosh at Dam,PFBA,5/3/2018,,U,76
Source,Lake Mackintosh at Dam,PFBS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFDA,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFDoA,5/3/2018,,U,150
Source,Lake Mackintosh at Dam,PFDS,5/3/2018,,J O QC-3 U,38
Source,Lake Mackintosh at Dam,PFHpA,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFHpS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFHxA,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFHxS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFNA,5/3/2018,,J O QL-3 U,150
Source,Lake Mackintosh at Dam,PFNS,5/3/2018,,U,150
Source,Lake Mackintosh at Dam,PFOA,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFOS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFPeA,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFPeS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,PFTrDA,5/3/2018,,J O QC-1 QC-5 QL-3 U,76
Source,Lake Mackintosh at Dam,PFUdA,5/3/2018,,J O QC-3 QC-5 QL-1 U,76
Source,"Lake Townsend at Dam near Greensboro, NC",HFPO-DA (GenX),7/12/2018,,U,40
Source,Flat River @ SR 1004,4:2FTS,8/16/2018,,U,40
Source,Flat River @ SR 1004,6:2FTS,8/16/2018,,U,40
Source,Flat River @ SR 1004,8:2FTS,8/16/2018,,U,40
Source,Flat River @ SR 1004,FOSA,8/16/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",NMeFOSAA,7/12/2018,,U,80
Source,"Lake Townsend at Dam near Greensboro, NC",PFBA,7/12/2018,,U,80
Source,"Lake Townsend at Dam near Greensboro, NC",PFBS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFDA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFDoA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFDS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFHpA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFHpS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFHxA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFHxS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFNA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFNS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFOA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFOS,7/12/2018,,J O Q-2,33
Source,"Lake Townsend at Dam near Greensboro, NC",PFPeA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFPeA,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFPeS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",PFTrDA,7/12/2018,,U,80
Source,"Lake Townsend at Dam near Greensboro, NC",PFUdA,7/12/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),1/3/2018,,U,40
Source,Knap of Reeds Creek,4:2FTS,8/16/2018,,U,40
Source,Knap of Reeds Creek,6:2FTS,8/16/2018,,U,40
Source,Knap of Reeds Creek,8:2FTS,8/16/2018,,U,40
Source,Knap of Reeds Creek,FOSA,8/16/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,1/3/2018,,U,120
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,1/3/2018,,J O Q-2,18
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,1/3/2018,,J O QL-1 U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,1/3/2018,,J O Q-2,22
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,1/3/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,1/3/2018,,J O QC-1 QC-5 U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,1/3/2018,,U,81
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,2/21/2018,,U,79
Source,Falls Lake @ Marker #1 near Bayleaf NC,4:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Marker #1 near Bayleaf NC,6:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Marker #1 near Bayleaf NC,8:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Marker #1 near Bayleaf NC,FOSA,8/16/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,2/21/2018,,U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,2/21/2018,,J O QR-1 U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,2/21/2018,,J O QC-1 QC-5 U,79
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,2/21/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,3/22/2018,,U,40
Source,Eno River @ SR 1004,4:2FTS,8/16/2018,,U,39
Source,Eno River @ SR 1004,6:2FTS,8/16/2018,,U,39
Source,Eno River @ SR 1004,8:2FTS,8/16/2018,,U,39
Source,Eno River @ SR 1004,FOSA,8/16/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,3/22/2018,,J O QC-5 QR-1 U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,3/22/2018,,J O QC-1 QC-3 QC-5 U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,3/22/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,4/11/2018,,U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,4/11/2018,,U,40
Source,Ellerbe Creek @ SR 1636,4:2FTS,8/16/2018,,U,40
Source,Ellerbe Creek @ SR 1636,6:2FTS,8/16/2018,,U,40
Source,Ellerbe Creek @ SR 1636,8:2FTS,8/16/2018,,U,40
Source,Ellerbe Creek @ SR 1636,FOSA,8/16/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,4/11/2018,,U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,4/11/2018,,J O QC-5 U,80
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,4/11/2018,,U,80
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,5/9/2018,,U,81
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,5/9/2018,,U,41
Source,Blowing Rock Town Pond,4:2FTS,8/21/2018,,H-7 J O U,41
Source,Blowing Rock Town Pond,6:2FTS,8/21/2018,,H-7 J O U,41
Source,Blowing Rock Town Pond,8:2FTS,8/21/2018,,H-7 J O U,41
Source,Blowing Rock Town Pond,FOSA,8/21/2018,,H-7 J O U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,5/9/2018,,U,81
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,5/9/2018,,J O QC-3 U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,5/9/2018,,J O QL-3 U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,5/9/2018,,U,81
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,5/9/2018,,J O Q-2,21
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,5/9/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,5/9/2018,,U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,5/9/2018,,U,310
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,HFPO-DA (GenX),6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,NMeFOSAA,6/13/2018,,U,79
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFBS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDA,6/13/2018,,U,160
Source,Boone ASU Lake,4:2FTS,8/21/2018,,H-7 J O U,41
Source,Boone ASU Lake,6:2FTS,8/21/2018,,H-7 J O U,41
Source,Boone ASU Lake,8:2FTS,8/21/2018,,H-7 J O U,41
Source,Boone ASU Lake,FOSA,8/21/2018,,H-7 J O U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDoA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFDS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHpS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFHxS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFNS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFOS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFPeS,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFTrDA,6/13/2018,,U,39
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,PFUdA,6/13/2018,,U,39
Source,Neuse River @ SR 2000,HFPO-DA (GenX),7/26/2018,,U,40
Source,Neuse River @ SR 2000,NMeFOSAA,7/26/2018,,U,80
Source,Neuse River @ SR 2000,PFBA,7/26/2018,,U,160
Source,Neuse River @ SR 2000,PFBS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFDA,7/26/2018,,U,80
Source,"Buckeye Lake, Beech Mtn",4:2FTS,8/21/2018,,H-7 J O U,38
Source,"Buckeye Lake, Beech Mtn",6:2FTS,8/21/2018,,H-7 J O U,38
Source,"Buckeye Lake, Beech Mtn",8:2FTS,8/21/2018,,H-7 J O U,38
Source,"Buckeye Lake, Beech Mtn",FOSA,8/21/2018,,H-7 J O U,38
Source,Neuse River @ SR 2000,PFDoA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFDS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFHpA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFHpS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFHxA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFHxS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFNA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFNS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFOA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFOS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFPeA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFPeS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFTrDA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,PFUdA,7/26/2018,,U,40
Source,Neuse River @ SR 2000,HFPO-DA (GenX),8/16/2018,,U,39
Source,Neuse River @ SR 2000,NMeFOSAA,8/16/2018,,J O QC-3 U,79
Source,Neuse River @ SR 2000,PFBA,8/16/2018,,J O QC-3 U,79
Source,Neuse River @ SR 2000,PFBS,8/16/2018,,J O QC-3 U,39
Source,Neuse River @ SR 2000,PFDA,8/16/2018,,U,39
Source,Ramseur Lake (Sandy Creek Res),4:2FTS,8/22/2018,,H-7 J O U,40
Source,Ramseur Lake (Sandy Creek Res),6:2FTS,8/22/2018,,H-7 J O U,40
Source,Ramseur Lake (Sandy Creek Res),8:2FTS,8/22/2018,,H-7 J O U,40
Source,Ramseur Lake (Sandy Creek Res),FOSA,8/22/2018,,H-7 J O U,40
Source,Neuse River @ SR 2000,PFDoA,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFDS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFHpA,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFHpS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFHxA,8/16/2018,,U,79
Source,Neuse River @ SR 2000,PFHxS,8/16/2018,,J O QC-3 U,39
Source,Neuse River @ SR 2000,PFNA,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFNS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFOA,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFOS,8/16/2018,,U,79
Source,Neuse River @ SR 2000,PFPeA,8/16/2018,,U,79
Source,Neuse River @ SR 2000,PFPeA,8/16/2018,,U,79
Source,Neuse River @ SR 2000,PFPeS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,PFTrDA,8/16/2018,,J O QC-3 QC-5 U,79
Source,Neuse River @ SR 2000,PFUdA,8/16/2018,,U,39
Source,Neuse River @ SR 2000,HFPO-DA (GenX),10/25/2018,,U,42
Source,Neuse River @ SR 2000,NMeFOSAA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFBA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFBS,10/25/2018,,U,42
Source,"Oak Hollow Lake, High Point",4:2FTS,8/22/2018,,H-7 J O U,39
Source,"Oak Hollow Lake, High Point",6:2FTS,8/22/2018,,H-7 J O U,39
Source,"Oak Hollow Lake, High Point",8:2FTS,8/22/2018,,H-7 J O U,39
Source,"Oak Hollow Lake, High Point",FOSA,8/22/2018,,H-7 J O U,39
Source,Neuse River @ SR 2000,PFDA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFDoA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFDS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFHpA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFHpS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFHxA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFHxS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFNA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFNS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFOA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFOS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFPeA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFPeS,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFTrDA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,PFUdA,10/25/2018,,U,42
Source,Neuse River @ SR 2000,HFPO-DA (GenX),11/29/2018,,U,39
Source,Neuse River @ SR 2000,NMeFOSAA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFBA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFBS,11/29/2018,,U,39
Source,"City Lake, High Point",4:2FTS,8/22/2018,,H-7 J O U,41
Source,"City Lake, High Point",6:2FTS,8/22/2018,,H-7 J O U,41
Source,"City Lake, High Point",8:2FTS,8/22/2018,,H-7 J O U,41
Source,"City Lake, High Point",FOSA,8/22/2018,,H-7 J O U,41
Source,Neuse River @ SR 2000,PFDA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFDoA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFDS,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFHpA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFHpS,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFHxA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFHxS,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFNA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFNS,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFOA,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFOS,11/29/2018,,U,39
Source,Neuse River @ SR 2000,PFPeA,11/29/2018,,U,39
